drugbank,uniprot
DB01110,Q9Y6J6
DB01110,Q9Y6H6
DB01110,Q9UJ90
DB01110,Q9H3M0
DB01110,Q9UIX4
DB01110,Q9UJ96
DB01110,Q8TAE7
DB01110,Q8TDN1
DB01110,O95259
DB01110,Q12809
DB01110,Q9ULD8
DB01110,Q9UQ05
DB01110,Q8NCM2
DB01110,Q9H252
DB01110,Q9NS40
DB01110,Q96L42
DB01110,P51787
DB01110,O43526
DB01110,O43525
DB01110,P56696
DB01110,Q9NR82
DB01110,Q96KK3
DB01110,Q9BQ31
DB01110,Q6PIU1
DB01110,Q8TDN2
DB01110,Q14722
DB01110,Q13303
DB01110,Q14500
DB01110,Q9UNX9
DB01110,P63252
DB01110,P48050
DB01110,Q13936
DB01110,Q01668
DB01110,O60840
DB01110,Q13698
DB01110,Q02641
DB01110,Q08289
DB01110,P54284
DB01110,O00305
DB01115,Q13936
DB01115,Q01668
DB01115,Q13698
DB01115,Q08289
DB01115,Q9UK17
DB01115,O43497
DB01115,O95180
DB01115,Q9P0X4
DB01118,Q12809
DB01118,Q9H252
DB01118,Q9NS40
DB01118,Q9P0X4
DB01118,Q13936
DB01118,Q01668
DB01118,O60840
DB01118,Q13698
DB01118,Q02641
DB01118,Q08289
DB01118,P54284
DB01118,O00305
DB01119,Q14654
DB01119,Q12791
DB01121,P35498
DB01124,P48048
DB01135,Q15822
DB01136,Q12809
DB01136,P48050
DB01136,P63252
DB01142,Q12809
DB01149,Q12809
DB01154,P14867
DB01154,Q15842
DB01154,Q14654
DB01156,P32297
DB01156,P46098
DB01159,O14649
DB01159,Q9NPC2
DB01159,Q12791
DB01159,Q8TCU5
DB01159,O60391
DB01159,Q12879
DB01159,P23415
DB01159,P48051
DB01159,P48549
DB01159,O15554
DB01159,P14867
DB01159,P47869
DB01159,P34903
DB01159,P48169
DB01159,P31644
DB01159,Q16445
DB01159,P18505
DB01159,P47870
DB01159,P28472
DB01159,O14764
DB01159,P78334
DB01159,Q8N1C3
DB01159,P18507
DB01159,Q99928
DB01159,Q9UN88
DB01161,Q9Y5Y9
DB01162,Q12809
DB01162,Q9H252
DB01162,Q9NS40
DB01173,O15399
DB01173,Q05586
DB01173,O60391
DB01173,Q8TCU5
DB01173,Q9Y5Y9
DB01174,P14867
DB01174,P43681
DB01174,P36544
DB01174,P42262
DB01174,Q13002
DB01174,Q05586
DB01174,Q12879
DB01174,Q13224
DB01174,Q14957
DB01174,O15399
DB01174,Q8TCU5
DB01174,O60391
DB01182,Q14524
DB01182,Q12809
DB01189,P14867
DB01189,P47869
DB01189,P34903
DB01189,P48169
DB01189,P31644
DB01189,Q16445
DB01189,P18505
DB01189,P47870
DB01189,P28472
DB01189,O14764
DB01189,P78334
DB01189,Q8N1C3
DB01189,P18507
DB01189,Q99928
DB01189,Q9UN88
DB01189,P23415
DB01189,P42261
DB01189,Q09470
DB01195,Q14524
DB01195,P35499
DB01195,Q12809
DB01195,Q92736
DB01198,P14867
DB01198,P47869
DB01198,P34903
DB01198,P31644
DB01199,Q15822
DB01199,P46098
DB01199,P36544
DB01202,Q00975
DB01205,P14867
DB01205,P18507
DB01205,P31644
DB01205,P47869
DB01205,P34903
DB01205,P48169
DB01205,Q16445
DB01205,P18505
DB01205,P47870
DB01205,P28472
DB01205,O14764
DB01205,P78334
DB01205,Q8N1C3
DB01205,Q99928
DB01205,Q9UN88
DB01211,Q12809
DB01215,P14867
DB01215,P47869
DB01215,P34903
DB01215,P48169
DB01215,P31644
DB01215,Q16445
DB01215,P18505
DB01215,P47870
DB01215,P28472
DB01215,O14764
DB01215,P78334
DB01215,Q8N1C3
DB01215,P18507
DB01215,Q99928
DB01215,Q9UN88
DB01218,Q12809
DB01219,P21817
DB01221,Q8TCU5
DB01221,P46098
DB01224,P46098
DB01226,Q15822
DB01227,P30926
DB01227,P32297
DB01228,Q14524
DB01233,P46098
DB01236,P14867
DB01236,P23415
DB01236,P42261
DB01236,P47869
DB01236,P34903
DB01236,P48169
DB01236,P31644
DB01236,Q16445
DB01236,P18505
DB01236,P47870
DB01236,P28472
DB01236,O14764
DB01236,P78334
DB01236,Q8N1C3
DB01236,P18507
DB01236,Q99928
DB01236,Q9UN88
DB01238,P46098
DB01238,Q05586
DB01238,Q12879
DB01238,Q13224
DB01238,Q14957
DB01238,O15399
DB01238,Q8TCU5
DB01238,O60391
DB01239,P46098
DB01239,O95264
DB01239,Q8WXA8
DB01239,Q70Z44
DB01239,A5X5Y0
DB01244,O00555
DB01244,O95180
DB01244,P51787
DB01244,Q12809
DB01245,Q15822
DB01245,P43681
DB01245,P17787
DB01251,Q15842
DB01273,P43681
DB01273,P36544
DB01273,P32297
DB01273,Q15825
DB01273,P17787
DB01320,Q14524
DB01336,Q15822
DB01337,Q15822
DB01338,Q15822
DB01339,Q15822
DB01351,P14867
DB01351,P47869
DB01351,P34903
DB01351,P48169
DB01351,P31644
DB01351,Q16445
DB01351,P43681
DB01351,P36544
DB01351,P42262
DB01351,Q13002
DB01353,P14867
DB01353,P47869
DB01353,P34903
DB01353,P48169
DB01353,P31644
DB01353,Q16445
DB01353,P43681
DB01353,P36544
DB01353,P42262
DB01353,Q13002
DB01382,P48048
DB01392,P48048
DB01392,P78508
DB01392,Q14654
DB01392,Q14500
DB01392,Q9UNX9
DB01392,Q99712
DB01392,Q15842
DB01426,Q14524
DB01437,P14867
DB01437,P47869
DB01437,P34903
DB01437,P48169
DB01437,P31644
DB01437,Q16445
DB01437,P18505
DB01437,P47870
DB01437,P28472
DB01437,O14764
DB01437,P78334
DB01437,Q8N1C3
DB01437,P18507
DB01437,Q99928
DB01437,Q9UN88
DB01438,P35498
DB01440,P18505
DB01544,P14867
DB01544,P47869
DB01544,P34903
DB01544,P48169
DB01544,P31644
DB01544,Q16445
DB01544,P18505
DB01544,P47870
DB01544,P28472
DB01544,O14764
DB01544,P78334
DB01544,Q8N1C3
DB01544,P18507
DB01544,Q99928
DB01544,Q9UN88
DB01558,P14867
DB01558,P47869
DB01558,P34903
DB01558,P48169
DB01558,P31644
DB01558,Q16445
DB01558,P18505
DB01558,P47870
DB01558,P28472
DB01558,O14764
DB01558,P78334
DB01558,Q8N1C3
DB01558,P18507
DB01558,Q99928
DB01558,Q9UN88
DB01559,P14867
DB01559,P47869
DB01559,P34903
DB01559,P48169
DB01559,P31644
DB01559,Q16445
DB01559,P18505
DB01559,P47870
DB01559,P28472
DB01559,O14764
DB01559,P78334
DB01559,Q8N1C3
DB01559,P18507
DB01559,Q99928
DB01559,Q9UN88
DB01587,P14867
DB01587,P47869
DB01587,P34903
DB01587,P48169
DB01587,P31644
DB01587,Q16445
DB01587,P18505
DB01587,P47870
DB01587,P28472
DB01587,O14764
DB01587,P78334
DB01587,Q8N1C3
DB01587,P18507
DB01587,Q99928
DB01587,Q9UN88
DB01588,P14867
DB01588,P47869
DB01588,P34903
DB01588,P48169
DB01588,P31644
DB01588,Q16445
DB01588,P18505
DB01588,P47870
DB01588,P28472
DB01588,O14764
DB01588,P78334
DB01588,Q8N1C3
DB01588,P18507
DB01588,Q99928
DB01588,Q9UN88
DB01589,P14867
DB01589,P47869
DB01589,P34903
DB01589,P48169
DB01589,P31644
DB01589,Q16445
DB01589,P18505
DB01589,P47870
DB01589,P28472
DB01589,O14764
DB01589,P78334
DB01589,Q8N1C3
DB01589,P18507
DB01589,Q99928
DB01589,Q9UN88
DB01593,P23415
DB01595,P14867
DB01595,P47869
DB01595,P34903
DB01595,P48169
DB01595,P31644
DB01595,Q16445
DB01595,P18505
DB01595,P47870
DB01595,P28472
DB01595,O14764
DB01595,P78334
DB01595,Q8N1C3
DB01595,P18507
DB01595,Q99928
DB01595,Q9UN88
DB01595,P35498
DB01708,P14867
DB01708,P47869
DB01708,P34903
DB01708,P48169
DB01708,P31644
DB01708,Q16445
DB01708,P18505
DB01708,P47870
DB01708,P28472
DB01708,O14764
DB01708,P78334
DB01708,Q8N1C3
DB01708,P18507
DB01708,Q99928
DB01708,Q9UN88
DB01708,Q05586
DB01708,Q12879
DB01708,Q13224
DB01708,Q14957
DB01708,O15399
DB01708,Q8TCU5
DB01708,O60391
DB01744,Q8NER1
DB01744,Q8NET8
DB01744,O75762
DB01744,Q7Z2W7
DB01956,P23415
DB01956,Q13224
DB01956,O75311
DB01956,P14867
DB01956,P47869
DB01956,P34903
DB01956,P48169
DB01956,P31644
DB01956,Q16445
DB01956,P18505
DB01956,P47870
DB01956,P28472
DB01956,O14764
DB01956,P78334
DB01956,Q8N1C3
DB01956,P18507
DB01956,Q99928
DB01956,Q9UN88
DB03128,P36544
DB04838,P54289
DB04841,O43497
DB04841,O95180
DB04841,Q9P0X4
DB04842,Q06432
DB04855,Q12809
DB04855,Q13936
DB04855,Q01668
DB04855,O60840
DB04855,Q13698
DB04855,Q02641
DB04855,Q08289
DB04855,P54284
DB04855,O00305
DB04855,O95069
DB04855,Q14524
DB04855,P48549
DB04855,P51787
DB04855,Q14500
DB04855,Q9UNX9
DB04855,P63252
DB04855,P48050
DB04855,Q9UK17
DB04896,Q05586
DB04896,Q12879
DB04896,Q13224
DB04896,Q14957
DB04896,O15399
DB04896,Q8TCU5
DB04896,O60391
DB04920,O60840
DB04920,Q13698
DB04920,Q01668
DB04920,Q13936
DB04930,P35498
DB04953,O43526
DB04953,O43525
DB04953,P56696
DB04953,Q9NR82
DB05246,O43497
DB05541,P35498
DB05541,Q9Y5Y9
DB05541,Q9UI33
DB05541,Q99250
DB05541,Q9NY46
DB05541,P35499
DB05541,Q14524
DB05541,Q01118
DB05541,Q9UQD0
DB05541,Q15858
DB05541,Q07699
DB05541,O60939
DB05541,Q9NY72
DB05541,Q8IWT1
DB06077,Q13224
DB06144,Q12809
DB06151,Q13224
DB06151,Q05586
DB06151,Q12879
DB06151,O15399
DB06151,Q8TCU5
DB06152,Q9P0X4
DB06201,Q15858
DB06204,P46098
DB06217,Q14524
DB06217,P22460
DB06217,Q9UK17
DB06217,Q12809
DB06218,Q15858
DB06218,Q9NY46
DB06218,Q9Y5Y9
DB06637,Q09470
DB06637,P16389
DB06637,P22001
DB06637,P22459
DB06637,P22460
DB06637,P17658
DB06637,Q96RP8
DB06637,Q16322
DB06637,Q14721
DB06637,Q92953
DB06637,P48547
DB06637,Q96PR1
DB06637,Q14003
DB06637,Q9NSA2
DB06637,Q9NZV8
DB06637,Q9UK17
DB06712,Q13936
DB06712,P54289
DB06712,Q08289
DB06712,Q01668
DB06712,Q13698
DB06716,P47870
DB06716,P28472
DB06751,Q13936
DB06774,Q8NER1
DB08872,P54289
DB08883,P42261
DB09061,P23415
DB09061,P48167
DB09061,O75311
DB09061,P36544
DB09061,Q8NER1
DB09061,O43497
DB09061,O95180
DB09061,Q9P0X4
DB09061,O75762
DB09061,Q7Z2W7
DB09061,Q9Y5S1
DB09061,Q8NET8
DB09061,Q9HBA0
DB09061,P21796
DB09061,P46098
DB09068,P46098
DB09083,Q9UL51
DB09085,P21817
DB09085,Q92736
DB09085,P35498
DB09085,Q9Y5Y9
DB09085,Q9UI33
DB09085,Q99250
DB09085,Q9NY46
DB09085,P35499
DB09085,Q14524
DB09085,Q01118
DB09085,Q9UQD0
DB09085,Q15858
DB09086,Q8NET8
DB09089,Q13936
DB09089,Q01668
DB09089,O60840
DB09089,Q13698
DB09089,Q02641
DB09089,Q08289
DB09089,P54284
DB09089,O00305
DB09089,O00555
DB09089,Q12791
DB09089,Q16558
DB09089,Q9NPA1
DB09089,Q86W47
DB09089,O15554
DB09089,Q92952
DB09089,Q9H2S1
DB09089,Q9UGI6
DB09089,O43497
DB09089,O95180
DB09089,Q9P0X4
DB09090,Q13698
DB09118,P14867
DB09118,P47869
DB09118,P34903
DB09118,P48169
DB09118,P31644
DB09118,Q16445
DB09118,P18505
DB09118,P47870
DB09118,P28472
DB09118,O14764
DB09118,P78334
DB09118,Q8N1C3
DB09118,P18507
DB09118,Q99928
DB09118,Q9UN88
DB09119,Q99571
DB09130,O00299
DB09130,P23415
DB09236,Q13936
DB09236,Q01668
DB09236,O60840
DB09236,Q13698
DB09236,Q02641
DB09236,Q08289
DB09236,P54284
DB09236,O00305
DB09236,O00555
DB09237,Q13936
DB09237,Q01668
DB09238,Q13936
DB09238,Q01668
DB09238,O60840
DB09238,Q13698
DB09238,Q02641
DB09238,Q08289
DB09238,P54284
DB09238,O00305
DB09238,O00555
DB09238,O43497
DB09238,O95180
DB09238,Q9P0X4
DB09409,Q05586
DB09409,Q12879
DB09409,Q13224
DB09409,Q14957
DB09409,O15399
DB09409,Q8TCU5
DB09409,O60391
DB09462,Q14643
DB09481,Q05586
DB09481,Q12879
DB09481,Q13224
DB09481,Q14957
DB09481,O15399
DB09481,Q8TCU5
DB09481,O60391
DB11090,Q12809
DB11148,Q06432
DB11148,Q9Y698
DB11148,O60359
DB11148,Q9UBN1
DB11148,Q9UF02
DB11148,Q9BXT2
DB11148,P62955
DB11148,Q8WXS5
DB11148,P54289
DB11148,Q7Z3S7
DB11148,Q13936
DB11148,Q01668
DB11148,O60840
DB11148,Q13698
DB11148,Q02641
DB11148,Q08289
DB11148,P54284
DB11148,O00305
DB11148,Q00975
DB11148,O00555
DB11148,Q15878
DB11148,O43497
DB11148,O95180
DB11148,Q9P0X4
DB11148,P48048
DB11148,P78508
DB11148,Q14654
DB11148,Q14500
DB11148,Q9UNX9
DB11148,Q99712
DB11148,Q15842
DB11148,O75762
DB11148,Q9HBA0
DB11186,Q12809
DB11186,P35498
DB11186,Q9Y5Y9
DB11186,Q9UI33
DB11186,Q99250
DB11186,Q9NY46
DB11186,P35499
DB11186,Q14524
DB11186,Q01118
DB11186,Q9UQD0
DB11186,Q15858
DB11273,P46098
DB11273,O95264
DB11273,Q8WXA8
DB11273,Q70Z44
DB11273,A5X5Y0
DB11386,Q12809
DB11633,Q12809
DB11633,Q13936
DB11633,P48051
DB11633,Q92806
DB11633,Q14654
DB11633,P22460
DB11633,Q9UK17
DB11633,P51787
DB11633,Q14524
DB11640,Q09470
DB11642,Q12809
DB11699,P46098
DB11823,Q05586
DB11823,Q12879
DB11823,Q13224
DB11823,Q14957
DB11823,O15399
DB11823,Q8TCU5
DB11823,O60391
DB11859,P14867
DB11859,P47869
DB11859,P34903
DB11859,P48169
DB11859,P31644
DB11859,Q16445
DB11859,P18505
DB11859,P47870
DB11859,P28472
DB11859,O14764
DB11859,P78334
DB11859,Q8N1C3
DB11859,P18507
DB11859,Q99928
DB11859,Q9UN88
DB11901,P14867
DB11901,P47869
DB11901,P34903
DB11901,P48169
DB11901,P31644
DB11901,Q16445
DB11901,P18505
DB11901,P47870
DB11901,P28472
DB11901,O14764
DB11901,P78334
DB11901,Q8N1C3
DB11901,P18507
DB11901,Q99928
DB11901,Q9UN88
DB12141,P46098
DB12141,O95264
DB12141,Q8WXA8
DB12141,Q70Z44
DB12141,A5X5Y0
DB12278,Q13936
DB12404,P14867
DB12404,P47869
DB12404,P34903
DB12404,P48169
DB12404,P31644
DB12404,Q16445
DB12404,P18505
DB12404,P47870
DB12404,P28472
DB12404,O14764
DB12404,P78334
DB12404,Q8N1C3
DB12404,P18507
DB12404,Q99928
DB12404,Q9UN88
DB12537,P14867
DB12537,P47869
DB12537,P34903
DB12537,P48169
DB12537,P31644
DB12537,Q16445
DB12537,P18505
DB12537,P47870
DB12537,P28472
DB12537,O14764
DB12537,P78334
DB12537,Q8N1C3
DB12537,P18507
DB12537,Q99928
DB12537,Q9UN88
DB13154,P35499
DB13269,P35498
DB13269,Q9Y5Y9
DB13269,Q9UI33
DB13269,Q99250
DB13269,Q9NY46
DB13269,P35499
DB13269,Q14524
DB13269,Q01118
DB13269,Q9UQD0
DB13269,Q15858
DB13269,Q07699
DB13269,O60939
DB13269,Q9NY72
DB13269,Q8IWT1
DB13345,P46098
DB13345,O95264
DB13345,Q8WXA8
DB13345,Q70Z44
DB13345,A5X5Y0
DB13520,Q99250
DB13872,P14867
DB13872,P47869
DB13872,P34903
DB13872,P48169
DB13872,P31644
DB13872,Q16445
DB13872,P18505
DB13872,P47870
DB13872,P28472
DB13872,O14764
DB13872,P78334
DB13872,Q8N1C3
DB13872,P18507
DB13872,Q99928
DB13872,Q9UN88
DB13952,P43681
DB13953,P43681
DB13954,P43681
DB13955,P43681
DB13956,P43681
DB14006,P36544
DB14185,P46098
DB14487,P23415
DB14507,P42263
DB14509,P42263
DB14533,P23415
DB14575,Q99571
